"Dates","Alabama","Arizona","Arkansas","California","Colorado","Connecticut","Delaware","Georgia","Idaho","Illinois","Indiana","Iowa","Kansas","Kentucky","Louisiana","Maine","Maryland","Massachusetts","Michigan","Minnesota","Mississippi","Missouri","Montana","Nebraska","Nevada","New.Hampshire","New.Jersey","New.Mexico","New.York","North.Carolina","North.Dakota","Ohio","Oklahoma","Oregon","Pennsylvania","Rhode.Island","South.Carolina","South.Dakota","Tennessee","Texas","Utah","Vermont","Virginia","Washington","West.Virginia","Wisconsin","Wyoming","Florida","Dates"
"2015-03-22",291.51462,296.89682,286.56696,293.49716,294.32712,272.6538,278.01904,291.40063,290.45786,281.88715,281.03436,281.8647,288.1644,284.12485,292.2654,267.66733,279.0732,271.56137,274.8471,276.5635,290.4841,284.4423,285.9087,287.97784,295.87915,269.41928,275.94702,294.25928,272.01395,286.52365,276.98685,280.0731,288.38663,287.95245,276.87393,272.2702,289.0024,282.9331,286.72794,291.63992,295.98282,269.4387,283.3665,284.7365,282.52496,278.00385,292.27744,295.3854,2015-03-22
"2015-03-29",286.88577,299.2587,286.31204,293.66312,293.55997,273.63815,276.90237,287.36343,288.48364,276.2113,275.6951,275.70654,287.03262,281.77524,289.24115,270.83017,277.08575,273.3085,270.63138,273.9055,286.8514,281.30508,286.9676,284.55466,294.49155,271.98645,275.5861,298.2492,271.254,283.61197,277.9867,275.1688,289.8991,287.49414,274.48795,274.06622,286.0039,281.65738,285.0489,294.40582,294.00967,271.11316,280.31378,285.1087,279.74445,272.7515,290.41714,291.67252,2015-03-29
"2015-04-05",291.63486,299.41626,290.3992,291.8028,294.43506,278.83163,283.23013,291.3092,287.43427,286.24628,284.84024,286.98257,291.5046,287.3253,292.76498,273.5857,283.80124,278.2348,278.04407,280.28253,291.56995,288.24042,286.2401,290.38525,293.3078,276.80124,281.39404,298.46454,277.54245,287.69525,281.90387,283.08405,292.27237,284.88385,281.12082,278.40067,289.5759,287.72992,289.31155,295.30545,294.0047,276.3842,286.10284,283.0952,285.3201,281.19702,290.44354,293.6423,2015-04-05
"2015-04-12",293.7845,296.3162,292.3912,288.5611,295.0186,278.64072,283.50278,294.45627,287.33142,288.05298,288.1175,284.91446,291.71713,291.11176,294.0939,273.96927,284.5,277.59076,279.08017,280.40527,293.29636,290.51318,285.77444,287.71405,290.8022,275.90433,281.51938,299.06454,278.71576,291.853,281.5649,287.865,293.92166,284.7946,283.93045,278.04846,293.37717,284.54608,292.41962,297.0002,293.16202,276.2486,288.617,283.46466,290.30777,279.5175,290.08624,296.08047,2015-04-12
"2015-04-19",292.78613,295.75977,291.8136,293.36356,291.11523,285.4634,288.1695,292.48288,289.1822,290.77017,290.21313,290.39996,291.30804,291.5932,294.27197,281.12085,288.6661,284.92322,285.00446,287.42194,293.30765,291.17194,288.28616,289.99844,292.9158,284.49722,287.2772,294.7146,285.36148,290.5458,287.8596,289.772,291.5447,287.6873,288.2809,284.72952,290.97437,289.51233,292.16312,294.69098,291.57367,284.22296,290.03458,285.47845,290.7286,287.51392,289.32144,296.5667,2015-04-19
"2015-04-26",292.9844,296.54922,290.0124,291.8731,294.29327,281.34552,284.69754,293.3706,291.30023,283.84317,283.44208,282.82037,289.476,286.78952,294.21564,278.83588,284.84824,281.07407,277.9302,278.98065,292.3129,286.5716,288.73975,287.86356,294.89877,279.73294,282.96182,297.86285,279.61234,289.38095,281.87015,282.69934,291.7701,288.20483,281.83664,281.47046,291.79773,285.892,289.24237,296.6099,295.63574,279.28433,286.5894,286.04663,284.903,279.1297,292.37994,296.80325,2015-04-26
"2015-05-03",291.27036,301.32773,290.634,297.76627,296.42258,284.58484,286.5148,291.37253,294.36337,288.13763,286.97284,290.2095,293.7363,288.25656,292.6689,281.29358,287.5234,283.29608,284.803,289.1694,291.19528,290.61383,292.23682,293.4863,299.01218,284.03458,285.67072,298.28494,286.12552,288.3506,290.44443,286.72833,292.77634,291.92947,287.22958,282.71393,289.6853,292.47775,289.21463,294.48944,298.87958,285.13666,288.04196,288.48703,287.40762,286.99323,295.16498,295.07693,2015-05-03
"2015-05-10",296.89285,295.67572,295.89307,291.9634,293.68454,290.69214,292.3016,296.0341,292.9644,294.56827,295.9541,291.99265,294.2913,297.5769,296.10596,287.36588,293.2764,290.5022,289.32306,286.85318,296.21225,295.27368,289.119,290.24515,295.35492,291.6568,291.914,298.1479,293.39355,294.02762,285.69815,296.585,295.48868,290.42868,294.5773,289.25153,294.2552,287.8634,297.22208,298.5061,294.98135,292.64862,294.4824,289.31195,296.9854,288.84024,290.98898,296.38013,2015-05-10
"2015-05-17",296.67212,296.9599,294.06912,290.83072,295.02515,290.45242,291.83182,297.2811,292.77524,291.01932,291.32797,289.6301,292.66977,294.08795,296.13007,285.98654,292.124,289.9427,286.02576,285.35144,295.7963,292.241,288.8277,291.56326,294.6263,288.78836,291.41034,297.16635,289.84293,294.29257,285.09012,291.65714,293.6647,288.34952,291.57053,289.70752,295.62064,289.13565,295.28687,296.68155,295.8964,289.16653,293.494,288.66278,293.56424,286.34576,293.0495,297.92865,2015-05-17
"2015-05-24",295.6809,297.70767,292.9307,291.6249,293.2878,287.37762,290.33154,296.7934,294.29355,289.16037,289.6059,287.34238,289.1782,291.90073,295.6627,284.92722,291.0737,286.856,286.47006,286.76627,294.74374,289.591,290.40848,287.2659,294.50565,287.01096,288.94626,298.34274,287.50424,294.85648,287.91144,289.6894,292.02054,291.29178,289.34335,286.58347,296.26645,286.8694,293.21414,296.77472,295.31696,287.34088,292.90054,293.05176,291.77487,286.99023,290.53888,298.386,2015-05-24
"2015-05-31",296.48392,303.65283,295.67206,298.0699,297.31418,293.17105,295.11398,296.8479,296.85693,294.25775,294.90945,292.71533,294.86197,296.10986,296.8698,292.407,295.69778,293.11246,290.91086,290.05,296.12137,294.26855,293.79282,293.36987,301.77237,294.63824,294.8909,301.813,294.3068,296.00052,290.7416,295.96585,295.3532,295.7418,296.27994,291.61795,296.16898,291.84955,296.13297,298.74713,299.6997,294.01205,296.59406,293.62625,297.51227,291.06485,295.65106,297.97665,2015-05-31
"2015-06-07",297.5937,304.80377,296.56528,297.0309,301.28802,285.71378,289.95453,297.3879,298.5025,292.86136,292.07938,294.1149,299.6277,294.0626,298.45328,283.7299,290.7022,285.04245,288.68463,291.54865,296.7645,294.54108,296.8752,298.0439,301.30984,285.11185,288.0204,305.6099,287.8032,294.82193,293.3078,291.6076,299.95868,294.97906,290.1362,284.72678,296.11575,296.50488,295.77704,301.18042,302.52127,285.89713,292.8244,294.12543,293.50693,290.31265,299.95187,298.1853,2015-06-07
"2015-06-14",298.9758,305.49762,300.5751,302.17282,300.91327,294.52484,297.2021,298.82373,302.55698,299.22406,298.8862,297.19742,300.98285,299.82272,299.1104,291.00848,297.66998,293.836,292.0329,295.08713,299.0887,300.04807,299.8851,299.63638,305.35086,293.54712,296.49844,304.7251,293.7022,298.94504,296.982,298.13052,301.98807,299.62357,296.92044,293.47653,298.78265,298.4014,299.8209,302.6595,303.39584,292.89258,298.6501,296.21707,298.67255,293.78482,301.51468,298.8108,2015-06-14
"2015-06-21",301.61386,311.28003,299.41037,302.96768,302.7607,291.86984,297.3248,302.2444,302.97748,296.63583,297.0388,296.40622,300.66156,299.80063,299.5414,289.26248,298.25876,291.1377,291.97574,292.44968,300.52475,298.20322,297.21054,299.17075,308.9611,290.82883,295.18863,306.9125,293.24237,301.68777,292.58273,296.6971,299.97897,298.38788,296.09222,291.07953,302.54282,296.4355,301.35715,301.16428,308.63266,291.21518,300.08554,295.1773,298.68228,293.03375,301.5226,300.9522,2015-06-21
"2015-06-28",300.2512,310.6094,300.6553,303.7139,303.70828,293.89053,296.4581,300.38242,306.07224,296.51273,296.02368,296.6343,302.8584,298.54126,300.32584,289.4183,296.70685,293.24734,293.1016,295.49203,300.24625,298.94604,302.2354,300.31607,310.6855,292.2826,295.5283,306.66895,292.79706,300.4494,297.41025,295.52896,302.19412,302.5252,294.66232,293.61694,301.12848,299.02866,299.83615,302.06973,309.9566,292.1788,298.48123,300.2481,297.2536,294.91708,303.3,300.3135,2015-06-28
"2015-07-05",298.32852,308.6535,299.4083,304.54465,303.9074,293.4085,295.38492,298.35715,309.06342,295.5638,295.0153,295.79248,303.16867,296.57806,299.3436,290.9476,295.67438,292.71152,292.4645,295.9177,298.69473,298.1812,304.00195,301.95908,309.98712,291.886,294.69775,306.55786,292.24274,298.08594,298.598,294.32083,302.5482,305.34073,294.2093,292.95068,298.44315,300.5869,297.13336,302.36264,310.09067,291.49445,296.54868,302.91037,295.83817,293.5782,304.91238,299.7242,2015-07-05
"2015-07-12",300.4604,306.17328,300.6822,298.83755,300.81882,296.02362,297.68253,301.04248,302.58322,295.21167,295.252,295.52704,299.93655,298.2878,300.70767,294.62735,297.88007,295.73944,294.04364,294.99002,300.42303,297.462,300.4949,299.23996,303.6169,295.75723,297.0618,303.98315,295.02905,300.22186,297.22308,295.6381,300.25668,299.60178,296.41577,295.4722,301.05365,299.00888,300.39453,302.19708,303.91284,295.18863,298.51187,299.94974,297.367,294.48053,300.49832,300.17578,2015-07-12
"2015-07-19",302.59122,306.78094,303.3896,301.36676,303.19803,295.44928,296.58847,301.89447,300.71506,300.028,298.39886,300.6218,305.65158,300.16388,302.22757,292.38382,297.179,294.8367,295.00992,297.3994,302.90082,302.66483,299.6421,304.16476,306.0944,294.58865,296.46515,306.5921,295.44562,299.62802,298.62344,296.94754,304.8707,298.32175,296.76566,294.58804,301.01294,302.13107,301.42072,304.91037,305.72427,294.29562,298.28537,297.12418,297.98856,296.5285,302.34702,300.32828,2015-07-19
"2015-07-26",301.618,306.95267,302.91547,300.6024,303.32132,297.08917,298.08328,301.24774,302.95477,298.6257,298.41232,298.44186,303.72803,299.48843,302.7709,291.44675,298.5223,295.8244,296.48407,297.66852,302.65616,300.0667,302.96695,302.65186,305.48273,294.43295,298.10394,306.9711,295.574,300.19977,299.77518,298.1357,304.293,298.6766,297.5266,296.25934,301.46872,301.6416,300.69818,305.24234,305.3913,294.38162,299.30728,295.19107,298.39713,297.6581,303.71378,300.2053,2015-07-26
"2015-08-02",302.1204,307.45074,303.35345,303.6335,303.0953,298.45737,298.57303,301.59073,303.10748,300.18198,299.51303,299.74814,303.2173,300.62808,302.6552,295.3834,298.94818,297.87915,298.04254,297.83365,302.58722,301.91147,301.00235,303.24945,306.97003,297.9173,298.8316,305.68417,297.95883,300.45602,298.54398,299.29422,303.8404,302.3519,299.13895,297.814,301.24982,301.9539,301.33905,305.21555,306.16226,297.60556,299.4863,299.73685,299.26785,298.2479,303.31168,299.76733,2015-08-02
"2015-08-09",301.87747,308.58368,303.33627,301.5707,303.30118,295.87686,297.28592,300.81958,302.58786,297.6982,296.8924,297.76572,303.12613,298.6464,303.28516,292.8022,297.57172,295.07806,293.16895,295.23175,302.89352,299.90622,301.0455,301.62198,305.54184,294.31625,297.0352,307.82196,294.11246,299.37216,297.41058,296.4733,305.23453,299.48032,296.2584,295.24918,300.08514,300.49023,300.24152,306.08432,304.6979,293.61423,298.26215,296.84988,297.6559,294.27982,302.45786,300.13913,2015-08-09
"2015-08-16",300.709,309.33975,300.8421,302.66528,303.44586,295.67505,296.19244,300.08798,305.64453,298.5206,297.2947,298.7378,301.69363,298.28055,302.36807,293.49762,296.5176,295.20334,295.8369,298.84854,301.2466,299.35132,304.72305,302.24075,308.35922,294.871,296.50565,307.44458,294.9754,298.47418,301.9061,296.94843,302.3602,300.3159,296.61816,295.27222,299.48608,302.61972,298.97232,305.50797,306.936,294.34164,297.53336,299.09937,297.4116,298.0699,305.00763,299.91983,2015-08-16
"2015-08-23",298.83908,309.16293,298.62628,303.58218,301.41464,297.0165,297.17807,299.61862,302.09515,296.38663,296.52664,294.8201,298.6846,297.61935,299.3994,295.9878,297.4388,296.607,294.8289,292.52878,298.6079,296.88983,296.84027,296.68857,309.16922,297.08597,297.47723,306.629,296.65616,298.59244,294.2471,296.97943,300.04794,300.76047,297.32748,296.40576,299.24527,295.07706,297.73712,302.85092,307.15268,297.15845,298.04132,297.3073,297.7759,293.7994,299.36166,300.40158,2015-08-23
"2015-08-30",297.79556,307.96457,298.38065,303.22382,303.14877,294.86252,295.78323,298.62045,305.5691,294.06128,293.97504,293.2189,300.46848,295.98245,299.8035,293.06552,295.87625,294.66724,290.68723,292.69028,298.2154,296.0286,304.21426,300.28833,308.27985,294.00217,295.75168,305.25488,293.0915,297.4363,297.9168,293.97458,300.83307,300.61615,294.5153,294.98642,298.32617,298.99728,296.64282,303.31354,306.85406,293.55853,296.57715,297.45093,295.33633,291.18164,304.38803,299.8127,2015-08-30
"2015-09-06",300.4263,305.12668,301.89413,298.79495,303.27634,296.46722,297.50925,299.25098,297.4081,301.02533,299.805,300.90573,304.6495,300.91132,300.56302,294.02518,298.2571,295.55826,296.83664,298.73477,300.86545,301.4416,296.8947,305.13998,303.39117,296.05853,297.39584,305.75906,296.92255,298.67578,299.6209,299.3196,303.53305,292.39938,298.8365,295.29303,299.02005,303.15677,300.6114,303.58182,304.44662,295.90094,298.69772,289.54453,299.0976,297.81793,303.2669,299.85764,2015-09-06
"2015-09-13",297.65244,307.2221,298.1951,304.70456,302.1069,295.5976,296.30225,297.35483,301.32645,295.17896,294.96915,294.21826,299.341,296.60086,298.83072,293.37338,296.39703,295.2324,291.91583,291.3851,298.32343,296.1768,297.26068,297.4754,307.2037,295.49704,296.21368,305.4278,295.39264,297.10443,292.79266,295.6272,300.45367,300.2546,296.0668,294.8925,297.46823,295.5441,296.75375,302.5391,305.446,295.50555,296.7385,295.37527,296.22894,292.22235,300.97723,299.21393,2015-09-13
"2015-09-20",297.06015,304.67374,298.05368,298.03323,301.43375,293.67404,294.48956,296.4214,294.8924,295.13632,294.54703,295.0039,299.96854,295.2574,299.364,293.1658,294.61655,293.7875,293.36136,293.87018,297.8785,296.22867,294.13812,299.11285,300.2588,293.931,294.47916,305.03842,293.46432,295.57675,293.09528,294.5368,300.049,292.59122,294.56705,293.62543,296.03262,297.12988,295.88214,302.09283,300.36172,293.45166,295.14746,289.83893,294.95627,293.9874,298.69254,297.9262,2015-09-20
"2015-09-27",295.74365,305.48868,297.27335,302.6104,301.35986,289.00446,291.26108,295.17764,301.75528,294.7657,293.9918,295.07526,298.8808,294.3394,298.99106,286.87204,291.30646,288.17398,291.55527,292.51974,297.43823,296.11157,299.00827,297.93652,306.56522,287.94055,290.3012,302.74652,289.67767,293.3106,294.12695,293.06122,299.28787,296.55298,291.28134,288.37027,294.4018,296.7346,295.1421,301.34842,305.3834,288.0109,291.56683,291.31546,292.2133,292.49368,302.61356,298.0435,2015-09-27
"2015-10-04",293.0097,306.03165,292.9604,298.4001,299.26562,287.32742,290.15762,294.44165,298.05792,288.88028,289.23038,287.84592,293.01337,290.6432,294.79855,284.71234,289.6987,287.3577,285.59756,286.2396,293.0143,290.2364,293.37836,291.57443,301.56915,286.21927,288.64932,303.7834,286.01163,293.31885,288.90414,288.91214,294.73764,294.6517,287.52716,287.5937,293.96976,290.60153,291.87216,299.42386,302.896,285.24814,290.56277,292.299,290.25168,285.73904,297.976,297.39676,2015-10-04
"2015-10-11",295.17627,299.91327,294.3118,298.5418,298.6626,287.00168,289.37418,293.8605,298.27512,290.91476,291.33133,290.50705,294.4349,293.68704,296.36914,282.8635,289.8484,286.28122,286.93515,287.77985,295.269,291.59027,295.15768,294.70184,300.72983,284.73334,288.4227,298.39627,286.3614,292.23322,290.2267,291.2355,295.19992,296.65558,289.3918,286.65933,292.491,293.55093,294.5106,298.04272,299.46484,284.3903,291.23215,291.91342,292.01263,287.5317,298.2321,296.50412,2015-10-11
"2015-10-18",293.4344,303.47104,294.19492,299.55655,299.14185,285.34506,287.1501,292.88913,298.39795,287.51935,286.85,287.02347,294.5874,288.79947,296.5044,282.7849,287.24588,285.16388,283.23746,283.6246,294.50278,290.40958,292.90433,292.57925,301.94626,284.2122,286.14087,301.2497,284.00345,290.42102,285.98727,285.78534,296.64536,296.69647,285.1606,285.5887,291.7177,289.7071,290.71786,299.5622,301.08157,283.6517,288.6435,291.4109,287.15436,283.81927,297.8112,296.34042,2015-10-18
"2015-10-25",292.68048,297.18744,292.4811,295.2717,295.3087,283.402,285.97845,291.84583,291.97757,290.1526,289.6972,289.7823,293.90805,290.5359,294.2861,278.47467,286.49924,282.7243,284.93878,285.51566,293.24478,291.96036,290.4418,292.65454,294.23535,280.7124,285.11743,296.50635,282.91235,289.64395,286.4749,288.49814,293.70877,290.8289,286.06818,283.29544,290.59845,289.8041,291.19684,295.67355,294.85938,280.4814,288.69754,287.82324,289.77936,286.25082,293.89374,295.2715,2015-10-25
"2015-11-01",292.1668,297.48117,289.6736,295.09634,293.39114,283.56305,286.30252,292.2754,289.51352,284.75043,284.55,283.74182,288.29758,286.98184,293.41434,279.0329,286.16016,283.10306,281.90845,281.68768,292.28067,286.36478,287.09637,287.6491,294.53586,280.9697,285.11554,295.80777,281.841,289.24286,282.09232,284.55795,290.16125,289.41714,284.11993,283.8369,290.65704,285.0676,288.7573,294.36838,293.77835,280.37384,286.94092,286.39026,286.08298,282.29095,291.2962,296.66235,2015-11-01
"2015-11-08",293.25986,292.49347,289.94458,288.37878,291.76816,287.26474,289.3624,293.623,283.8821,287.34647,288.7813,287.03244,290.0495,290.3532,292.86148,281.82205,289.39792,287.04468,285.97064,283.80743,292.3143,288.2796,283.3961,289.30673,286.2829,285.65024,288.89325,293.7825,286.77267,290.752,281.66928,289.26544,290.53024,284.22925,288.9998,287.1245,291.5222,286.05695,291.12775,293.7324,289.04218,285.1928,289.9903,282.38345,290.46625,285.5911,288.0547,297.90213,2015-11-08
"2015-11-15",286.89313,292.08173,287.6367,287.68997,290.5492,281.7103,284.8895,287.6291,284.75067,283.727,282.80194,283.73367,288.03488,284.69833,289.4394,278.5147,284.49472,281.44345,281.07,281.8051,287.89706,286.0949,284.831,286.69434,286.73123,279.90363,283.60767,293.01105,281.40268,287.06573,282.5789,282.38565,288.87018,284.2968,282.47543,281.8753,287.2197,285.44745,286.50266,291.60764,287.6386,280.0035,285.18378,282.55972,284.0828,281.52448,287.44574,294.2985,2015-11-15
"2015-11-22",288.39206,290.9195,285.31708,289.33044,286.74368,281.03583,284.80002,289.43808,281.0261,280.86722,281.44684,278.99432,283.76196,284.2861,289.28784,275.97696,284.74536,280.03036,279.7314,276.35336,287.76328,282.82202,279.82175,281.4091,286.5063,278.0849,283.45367,289.95285,280.47275,287.03973,276.22604,283.30515,285.60425,282.13498,282.76785,280.83298,288.33038,279.30362,285.45187,289.6863,286.07956,278.20047,285.66464,279.0681,285.24197,278.09576,283.0104,295.0407,2015-11-22
"2015-11-29",286.87738,290.5622,284.96964,284.54736,285.16016,278.53772,281.82123,286.5814,278.84198,279.79587,280.35327,276.09576,280.2823,284.0386,288.81735,273.6531,281.9682,278.02652,275.49564,272.42688,287.28012,281.7587,276.40366,277.85272,281.95895,275.77948,280.16537,290.81268,276.79758,284.9232,272.50986,280.15436,282.7705,277.9725,279.34558,278.86407,285.6058,274.92993,285.3541,287.11926,283.50674,275.02444,283.53387,276.63403,283.0635,274.10468,279.3043,291.14774,2015-11-29
"2015-12-06",285.76108,289.7409,281.29657,286.30255,284.75262,277.95926,280.8184,286.89774,279.56134,276.82492,276.62164,276.1839,281.00308,280.75125,285.41074,273.6363,280.2548,277.7596,276.10712,275.43948,284.42496,278.88812,281.07532,279.94583,284.47025,276.0788,279.84714,288.93533,277.08203,283.51663,277.3404,277.79224,281.9875,280.89914,278.6026,278.42767,285.28995,278.3353,282.8386,285.81918,283.2976,275.6286,281.3957,277.7313,281.51703,275.62845,281.67142,292.63892,2015-12-06
"2015-12-13",289.71783,292.24725,289.50833,287.71396,290.2573,281.69183,284.51367,289.51544,284.45782,284.8624,285.0426,282.65897,287.8914,287.0649,291.732,276.23752,284.63348,281.11966,279.91193,277.5906,290.23245,287.28076,284.05978,285.68683,288.5463,279.0149,283.51154,293.56815,280.72995,287.47205,279.02118,284.90616,289.95285,284.63358,283.55414,281.6195,288.3475,282.13165,288.17014,292.71393,288.21198,278.84784,286.54825,282.38116,287.0167,278.96457,286.43652,292.7142,2015-12-13
